IDCNTRY,IDSCHOOL,IDTEALIN,IDTEACH,IDLINK,ITCOURSE,experience,sex,age,prob_class_size,prob_much_material,prob_much_time,prob_need_prep,prob_need_class_time,prob_much_pressure,prob_change_material,prob_admin_tasks,class_size,stud_lang_diff,style_daily_lives,style_explain_work,style_challenge,style_discussion,style_link_previous,style_procedures,style_express_ideas,class_time,stud_explain_new,stud_observe_phenom,stud_demo_exp,stud_plan_exp,stud_conduct_exp,stud_present,stud_interpret,stud_use_evid,stud_read_text,stud_memorize,stud_formulas,stud_field,stud_heterogeneous,stud_homogenous,computer_sci,computer_stud,computer_class,computer_school,computer_class_freq,computer_low_freq,computer_high_freq,computer_spec_freq,hw_freq,hw_time,hw_correct,hw_self_correct,hw_discuss,hw_complete,hw_graded,assess_observe,assess_ask,assess_short,assess_long,assess_projects,pd_hours,language,school_acad_focus_score,limited_by_needs_score,school_safe_score,job_satisfaction_score,emph_investigation_score,school_acad_focus,limited_by_needs,school_safe,job_satisfaction,emph_investigation,bio_coverage,chem_coverage,phys_coverage,earth_coverage,edu_level,study_stem,study_edu,mmat_avg,ssci_avg,malg_avg,mapp_avg,mdat_avg,mgeo_avg,mkno_avg,mnum_avg,mrea_avg,sapp_avg,sbio_avg,sche_avg,sear_avg,skno_avg,sphy_avg,srea_avg
440,5262,52620707,526207,7,Physics,10.0,Female,30–39,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,100.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,30.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6–15 hours,Lithuanian,17.78068,11.93195,13.87035,11.74559,11.67481,Very High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,About Half the Lessons or More,,,100.0,,ISCED Level 7,1,1,536.1213326666667,531.3408813333334,533.12903,529.9090516666666,538.6840436666666,540.6829733333333,535.9471266666667,530.3794533333333,527.2469176666667,531.32547,524.7413933333333,541.2187459999999,548.502022,526.863797,533.2464583333333,514.972269
440,5262,52620810,526208,10,Earth science,17.0,Female,30–39,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,90.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,More than 35 hours,Lithuanian,10.95225,11.28828,12.56459,10.25874,6.51309,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,,50.0,ISCED Level 7,1,0,536.1213326666667,531.3408813333334,533.12903,529.9090516666666,538.6840436666666,540.6829733333333,535.9471266666667,530.3794533333333,527.2469176666667,531.32547,524.7413933333333,541.2187459999999,548.502022,526.863797,533.2464583333333,514.972269
440,5263,52630202,526302,2,Physics,26.0,Female,50–59,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,26.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,90.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,,,,,,,,2.0,30.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,More than 35 hours,Lithuanian,11.85103,10.14509,11.78998,9.22836,9.37904,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,,100.0,,ISCED Level 6,1,1,498.28882457142856,513.2713298095239,500.44379333333336,500.98350095238095,496.92705742857135,502.8232795238096,500.18704123809516,490.5371845714286,493.7638438095238,516.8456153333334,512.2917596190476,506.6012959047619,502.31596485714294,520.7333910476191,505.6011791428571,511.47002380952375
440,5263,52630303,526303,3,Biology,28.0,Female,50–59,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,26.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,3.0,60.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,30.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,6–15 hours,Lithuanian,12.46787,,11.78998,10.25874,10.24199,High Emphasis,,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,71.42857,,,,ISCED Level 5,1,0,498.28882457142856,513.2713298095239,500.44379333333336,500.98350095238095,496.92705742857135,502.8232795238096,500.18704123809516,490.5371845714286,493.7638438095238,516.8456153333334,512.2917596190476,506.6012959047619,502.31596485714294,520.7333910476191,505.6011791428571,511.47002380952375
440,5263,52630304,526303,4,Chemistry,28.0,Female,50–59,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,26.0,0.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,120.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,15.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,6–15 hours,Lithuanian,10.95225,10.69865,12.56459,10.82008,10.61377,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,37.5,,,ISCED Level 5,1,0,498.28882457142856,513.2713298095239,500.44379333333336,500.98350095238095,496.92705742857135,502.8232795238096,500.18704123809516,490.5371845714286,493.7638438095238,516.8456153333334,512.2917596190476,506.6012959047619,502.31596485714294,520.7333910476191,505.6011791428571,511.47002380952375
440,5263,52630405,526304,5,Earth science,29.0,Female,50–59,2.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,26.0,26.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,90.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,,,,,,,,2.0,30.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,16–35 hours,Lithuanian,10.95225,9.11668,10.58171,10.25874,8.0387,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 5,1,0,498.28882457142856,513.2713298095239,500.44379333333336,500.98350095238095,496.92705742857135,502.8232795238096,500.18704123809516,490.5371845714286,493.7638438095238,516.8456153333334,512.2917596190476,506.6012959047619,502.31596485714294,520.7333910476191,505.6011791428571,511.47002380952375
440,5264,52640202,526402,2,Physics,40.0,Male,60 or more,2.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,29.0,28.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,180.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,2.0,30.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,More than 35 hours,Lithuanian,10.35236,7.18242,11.78998,11.74559,10.61377,High Emphasis,Very Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,85.71429,,ISCED Level 6,1,1,546.3400535454546,555.4564228181817,539.1140584545454,547.6753149090907,548.2199884545455,546.3828295454546,544.6909994545455,543.3389168181819,534.5069745454546,544.4615342727272,553.7810464545454,553.8838817272728,535.3511471818182,557.2423056363635,551.498394818182,562.6348884545454
440,5264,52640303,526403,3,Biology,28.0,Female,50–59,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,30.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,45.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,1.0,15.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,6–15 hours,Lithuanian,10.05102,10.69865,11.78998,9.22836,6.67904,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,85.71429,,,,ISCED Level 6,1,0,546.3400535454546,555.4564228181817,539.1140584545454,547.6753149090907,548.2199884545455,546.3828295454546,544.6909994545455,543.3389168181819,534.5069745454546,544.4615342727272,553.7810464545454,553.8838817272728,535.3511471818182,557.2423056363635,551.498394818182,562.6348884545454
440,5264,52640404,526404,4,Chemistry,37.0,Female,50–59,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,30.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,135.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,2.0,30.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,6–15 hours,Lithuanian,10.35236,9.6191,11.78998,11.74559,6.51309,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,62.5,,,ISCED Level 7,1,1,546.3400535454546,555.4564228181817,539.1140584545454,547.6753149090907,548.2199884545455,546.3828295454546,544.6909994545455,543.3389168181819,534.5069745454546,544.4615342727272,553.7810464545454,553.8838817272728,535.3511471818182,557.2423056363635,551.498394818182,562.6348884545454
440,5264,52640505,526405,5,Earth science,29.0,Female,50–59,3.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,29.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,2.0,30.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,Less than 6 hours,Lithuanian,8.8469,9.6191,10.58171,8.48286,6.51309,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,,,75.0,ISCED Level 7,1,0,546.3400535454546,555.4564228181817,539.1140584545454,547.6753149090907,548.2199884545455,546.3828295454546,544.6909994545455,543.3389168181819,534.5069745454546,544.4615342727272,553.7810464545454,553.8838817272728,535.3511471818182,557.2423056363635,551.498394818182,562.6348884545454
440,5265,52650202,526502,2,Physics,34.0,Male,50–59,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,17.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,90.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,2.0,15.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,More than 35 hours,Lithuanian,9.74934,11.28828,12.56459,9.7693,11.67481,Medium Emphasis,Not Limited,Very Safe and Orderly,Satisfied,About Half the Lessons or More,,,100.0,,ISCED Level 7,1,0,528.4540908000001,504.89443093333335,531.47964,531.5136141333334,525.1282081333334,539.9641386666666,538.0972745333333,521.8890797333332,524.2663361333333,514.6421645333332,494.2029425333334,521.3643746666668,526.4305806666666,494.0662365333333,503.51238720000003,501.7528982666667
440,5265,52650303,526503,3,Chemistry,24.0,Female,40–49,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,17.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,90.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,16–35 hours,Lithuanian,11.55005,7.67828,10.07263,7.74231,8.81776,High Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,,62.5,,,ISCED Level 7,1,0,528.4540908000001,504.89443093333335,531.47964,531.5136141333334,525.1282081333334,539.9641386666666,538.0972745333333,521.8890797333332,524.2663361333333,514.6421645333332,494.2029425333334,521.3643746666668,526.4305806666666,494.0662365333333,503.51238720000003,501.7528982666667
440,5265,52650404,526504,4,Biology,18.0,Female,40–49,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,17.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,45.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,2.0,30.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,More than 35 hours,Lithuanian,11.55005,8.15603,13.87035,8.48286,6.51309,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,85.71429,,,,ISCED Level 7,1,0,528.4540908000001,504.89443093333335,531.47964,531.5136141333334,525.1282081333334,539.9641386666666,538.0972745333333,521.8890797333332,524.2663361333333,514.6421645333332,494.2029425333334,521.3643746666668,526.4305806666666,494.0662365333333,503.51238720000003,501.7528982666667
440,5265,52650505,526505,5,Earth science,27.0,Female,50–59,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,45.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,30.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,More than 35 hours,Lithuanian,13.12465,13.61824,10.58171,11.74559,9.83696,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 7,1,0,528.4540908000001,504.89443093333335,531.47964,531.5136141333334,525.1282081333334,539.9641386666666,538.0972745333333,521.8890797333332,524.2663361333333,514.6421645333332,494.2029425333334,521.3643746666668,526.4305806666666,494.0662365333333,503.51238720000003,501.7528982666667
440,5266,52660202,526602,2,Physics,32.0,Male,50–59,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,90.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,30.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,16–35 hours,Lithuanian,9.14714,7.67828,9.61153,7.74231,8.81776,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,,,100.0,,ISCED Level 6,1,0,545.8884451428571,562.812132,540.7556182857144,547.9631974285714,530.0253837142857,536.8607002857142,551.4607791428572,523.0756674285715,534.0149008571428,555.3618002857144,567.5651845714285,563.1398588571428,556.4226511428571,531.344612,541.3383891428572,563.0647345714285
440,5266,52660303,526603,3,Biology,10.0,Female,50–59,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,9.0,0.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,45.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,16–35 hours,Lithuanian,13.47964,10.14509,11.78998,11.74559,8.0387,Very High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,85.71429,,,,ISCED Level 7,1,1,545.8884451428571,562.812132,540.7556182857144,547.9631974285714,530.0253837142857,536.8607002857142,551.4607791428572,523.0756674285715,534.0149008571428,555.3618002857144,567.5651845714285,563.1398588571428,556.4226511428571,531.344612,541.3383891428572,563.0647345714285
440,5266,52660404,526604,4,Chemistry,35.0,Female,50–59,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,9.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,90.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,30.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,Less than 6 hours,Lithuanian,10.65284,9.11668,10.58171,10.25874,8.0387,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,87.5,,,ISCED Level 7,1,1,545.8884451428571,562.812132,540.7556182857144,547.9631974285714,530.0253837142857,536.8607002857142,551.4607791428572,523.0756674285715,534.0149008571428,555.3618002857144,567.5651845714285,563.1398588571428,556.4226511428571,531.344612,541.3383891428572,563.0647345714285
440,5266,52660505,526605,5,Earth science,30.0,Female,50–59,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,15.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,16–35 hours,Lithuanian,10.35236,13.61824,9.61153,8.48286,6.51309,High Emphasis,Not Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,,,,75.0,ISCED Level 7,1,1,545.8884451428571,562.812132,540.7556182857144,547.9631974285714,530.0253837142857,536.8607002857142,551.4607791428572,523.0756674285715,534.0149008571428,555.3618002857144,567.5651845714285,563.1398588571428,556.4226511428571,531.344612,541.3383891428572,563.0647345714285
620,5001,50010302,500103,2,Physics/Chemistry,22.0,Female,50–59,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,14.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,180.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,30.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,6–15 hours,Portuguese,12.46787,10.14509,11.14932,11.74559,6.51309,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,62.5,14.28571,,ISCED Level 7,1,0,469.95890333333335,474.7879336666667,469.7542538333334,465.8129995000001,463.0349475,463.05219766666664,472.0903993333334,473.3736113333334,485.6420725,488.8194229999999,503.4337241666667,472.9253163333333,500.7118953333333,492.7756881666666,452.6326953333334,476.8234135
620,5001,50010305,500103,5,Physics/Chemistry,22.0,Female,50–59,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,15.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,180.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,30.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,6–15 hours,Portuguese,12.46787,10.14509,11.14932,11.74559,6.51309,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,50.0,14.28571,,ISCED Level 7,1,0,527.4025090909091,518.543198909091,525.4706783636365,522.6833143636363,509.7113549090909,530.7351810909091,530.7473138181819,529.2182180000001,534.6226432727273,516.8560421818182,533.276118,509.85025109090924,543.6013005454545,527.2913114545455,491.4119065454546,524.7684712727273
620,5001,50010403,500104,3,Biology/Earth science,18.0,Female,40–49,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,15.0,8.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,360.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,15.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,Less than 6 hours,Portuguese,11.25098,10.69865,13.87035,7.21969,8.0387,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,71.42857,,,100.0,ISCED Level 6,1,1,469.95890333333335,474.7879336666667,469.7542538333334,465.8129995000001,463.0349475,463.05219766666664,472.0903993333334,473.3736113333334,485.6420725,488.8194229999999,503.4337241666667,472.9253163333333,500.7118953333333,492.7756881666666,452.6326953333334,476.8234135
620,5001,50010406,500104,6,Biology/Earth science,18.0,Female,40–49,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,14.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,360.0,3.0,2.0,1.0,0.0,1.0,,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,2.0,2.0,1.0,1.0,0.0,Less than 6 hours,Portuguese,11.25098,13.61824,13.87035,7.74231,8.16417,High Emphasis,Not Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,71.42857,,,100.0,ISCED Level 6,1,1,527.4025090909091,518.543198909091,525.4706783636365,522.6833143636363,509.7113549090909,530.7351810909091,530.7473138181819,529.2182180000001,534.6226432727273,516.8560421818182,533.276118,509.85025109090924,543.6013005454545,527.2913114545455,491.4119065454546,524.7684712727273
620,5002,50020202,500202,2,Physics/Chemistry,24.0,Female,50–59,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,22.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,300.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,More than 35 hours,Portuguese,10.05102,10.14509,9.61153,9.22836,8.0387,High Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,,75.0,28.57143,,ISCED Level 6,1,0,534.30771625,557.964392625,539.00134675,529.6052892499999,537.7689770000001,548.30306675,540.763060625,519.33587925,539.5719776249999,553.1301503750001,564.6344243749999,574.1204873749999,560.893089,556.938181875,548.5669794999999,564.732789
620,5002,50020303,500203,3,Biology/Earth science,22.0,Female,40–49,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,23.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,300.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,More than 35 hours,Portuguese,9.44792,10.14509,8.39631,6.74486,8.0387,Medium Emphasis,Somewhat Limited,Safe and Orderly,Less than Satisfied,Less than Half the Lessons,71.42857,,,75.0,ISCED Level 6,1,1,534.30771625,557.964392625,539.00134675,529.6052892499999,537.7689770000001,548.30306675,540.763060625,519.33587925,539.5719776249999,553.1301503750001,564.6344243749999,574.1204873749999,560.893089,556.938181875,548.5669794999999,564.732789
620,5003,50030202,500302,2,Physics/Chemistry,23.0,Male,60 or more,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,30.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,120.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,,,,,,,,1.0,30.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,Less than 6 hours,Portuguese,8.8469,11.28828,8.39631,7.21969,8.0387,Medium Emphasis,Not Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,,62.5,14.28571,,ISCED Level 6,1,0,564.8137078333333,580.796927,569.2694544999999,563.1873106666667,560.0094134999998,568.5390126666667,565.6765168333333,556.9470846666667,578.9725703333332,574.1729345833334,593.8365345833332,573.3785027499999,600.0564252500001,584.4294576666667,561.3200699166666,587.7709733333335
620,5003,50030303,500303,3,Biology/Earth science,22.0,Male,40–49,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,30.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,120.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,16–35 hours,Portuguese,5.39302,12.67245,8.39631,5.28118,10.96886,Medium Emphasis,Not Limited,Safe and Orderly,Less than Satisfied,Less than Half the Lessons,42.85714,,,100.0,ISCED Level 6,1,1,564.8137078333333,580.796927,569.2694544999999,563.1873106666667,560.0094134999998,568.5390126666667,565.6765168333333,556.9470846666667,578.9725703333332,574.1729345833334,593.8365345833332,573.3785027499999,600.0564252500001,584.4294576666667,561.3200699166666,587.7709733333335
620,5003,50030505,500305,5,Physics/Chemistry,14.0,Female,30–39,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,31.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,120.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,,,,,,,,1.0,30.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,More than 35 hours,Portuguese,8.8469,10.14509,8.39631,8.48286,9.37904,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,,62.5,14.28571,,ISCED Level 6,1,1,523.2142145185185,528.4352431111112,532.2111534814817,516.8761227407408,516.7375281481482,533.7330562222222,528.1461007407407,524.4971429629628,530.937737111111,528.407382074074,532.4886028888889,527.3848773333333,538.0286597037037,520.7270364444445,512.4590977037038,532.1693985925925
620,5003,50030606,500306,6,Biology/Earth science,32.0,Female,50–59,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,31.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,120.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0,30.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,More than 35 hours,Portuguese,8.8469,10.14509,8.78337,8.48286,6.51309,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,71.42857,,,75.0,ISCED Level 6,1,1,523.2142145185185,528.4352431111112,532.2111534814817,516.8761227407408,516.7375281481482,533.7330562222222,528.1461007407407,524.4971429629628,530.937737111111,528.407382074074,532.4886028888889,527.3848773333333,538.0286597037037,520.7270364444445,512.4590977037038,532.1693985925925
620,5004,50040202,500402,2,Physics/Chemistry,36.0,Male,50–59,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,20.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,150.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,,,,,,,,2.0,15.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,More than 35 hours,Portuguese,11.55005,10.14509,12.56459,9.22836,9.37904,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,87.5,42.85714,,ISCED Level 6,1,1,493.85454500000003,515.51013475,500.3775485,494.4307808749999,496.9317145,509.04765737500003,497.87039975000005,482.76632037499996,500.166716875,513.14108575,533.3597075,514.881847,517.25263525,531.7305846249999,489.02703825000003,521.091375
